order_item_id,order_id,product_sku,product_name,quantity,unit_price,line_total,discount_applied
ITEM102631,ORD100754,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM102632,ORD100754,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM102633,ORD100754,RBX-SOF-1017,RobotOS Control Suite,2,1851,3702,0
ITEM102634,ORD100754,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM102635,ORD100755,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM102636,ORD100755,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM102637,ORD100755,RBX-COM-1016,Safety Scanner System,3,2494,7482,0
ITEM102638,ORD100755,RBX-SOF-1018,Fleet Management Platform,4,1872,7488,0
ITEM102639,ORD100755,RBX-SOF-1019,Simulation & Programming Tool,3,1719,5157,0
ITEM102640,ORD100755,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM102641,ORD100755,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM102642,ORD100756,RBX-SOF-1018,Fleet Management Platform,2,1872,3744,0
ITEM102643,ORD100756,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM102644,ORD100757,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM102645,ORD100757,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM102646,ORD100757,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM102647,ORD100757,RBX-COM-1016,Safety Scanner System,1,2494,2494,0
ITEM102648,ORD100757,RBX-SOF-1017,RobotOS Control Suite,4,1851,7404,0
ITEM102649,ORD100757,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM102650,ORD100758,RBX-COM-1016,Safety Scanner System,2,2494,4988,0
ITEM102651,ORD100758,RBX-SOF-1019,Simulation & Programming Tool,5,1719,8595,0
ITEM102652,ORD100759,RBX-SOF-1017,RobotOS Control Suite,2,1851,3702,0
ITEM102653,ORD100759,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM102654,ORD100760,RBX-COM-1014,Vision System Pro,1,2111,2111,0
ITEM102655,ORD100760,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM102656,ORD100760,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM102657,ORD100760,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM102658,ORD100761,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM102659,ORD100761,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM102660,ORD100761,RBX-COM-1015,End-Effector Kit,1,3144,3144,0
ITEM102661,ORD100762,RBX-SOF-1019,Simulation & Programming Tool,5,1719,8595,0
ITEM102662,ORD100762,RBX-COM-1013,High-Precision Gripper,5,2687,13435,0
ITEM102663,ORD100762,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM102664,ORD100762,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM102665,ORD100762,RBX-COM-1012,6-Axis Force Sensor,5,4577,22885,0
ITEM102666,ORD100762,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM102667,ORD100763,RBX-SOF-1018,Fleet Management Platform,5,1872,9360,0
ITEM102668,ORD100763,RBX-COM-1016,Safety Scanner System,1,2494,2494,0
ITEM102669,ORD100763,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM102670,ORD100764,RBX-COM-1015,End-Effector Kit,2,3144,6288,0
ITEM102671,ORD100764,RBX-COM-1016,Safety Scanner System,2,2494,4988,0
ITEM102672,ORD100764,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM102673,ORD100765,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM102674,ORD100765,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM102675,ORD100766,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM102676,ORD100766,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM102677,ORD100766,RBX-SOF-1020,Predictive Maintenance AI,3,734,2202,0
ITEM102678,ORD100766,RBX-SOF-1017,RobotOS Control Suite,3,1851,5553,0
ITEM102679,ORD100766,RBX-COM-1012,6-Axis Force Sensor,2,4577,9154,0
ITEM102680,ORD100766,RBX-COM-1013,High-Precision Gripper,1,2687,2687,0
ITEM102681,ORD100766,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM102682,ORD100767,RBX-SOF-1020,Predictive Maintenance AI,3,734,2202,0
ITEM102683,ORD100767,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM102684,ORD100767,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM102685,ORD100767,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM102686,ORD100767,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM102687,ORD100768,RBX-COM-1012,6-Axis Force Sensor,2,4577,9154,0
ITEM102688,ORD100769,RBX-COM-1012,6-Axis Force Sensor,2,4577,9154,0
ITEM102689,ORD100769,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM102690,ORD100769,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM102691,ORD100769,RBX-SOF-1017,RobotOS Control Suite,4,1851,7404,0
ITEM102692,ORD100769,RBX-SOF-1018,Fleet Management Platform,3,1872,5616,0
ITEM102693,ORD100770,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM102694,ORD100770,RBX-SOF-1019,Simulation & Programming Tool,3,1719,5157,0
ITEM102695,ORD100770,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM102696,ORD100770,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM102697,ORD100770,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM102698,ORD100771,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM102699,ORD100771,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM102700,ORD100771,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM102701,ORD100771,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM102702,ORD100771,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM102703,ORD100771,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM102704,ORD100772,RBX-COM-1013,High-Precision Gripper,1,2687,2687,0
ITEM102705,ORD100772,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM102706,ORD100772,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM102707,ORD100772,RBX-COM-1012,6-Axis Force Sensor,1,4577,4577,0
ITEM102708,ORD100772,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM102709,ORD100772,RBX-SOF-1020,Predictive Maintenance AI,3,734,2202,0
ITEM102710,ORD100772,RBX-SOF-1019,Simulation & Programming Tool,5,1719,8595,0
ITEM102711,ORD100773,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM102712,ORD100774,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM102713,ORD100774,RBX-COM-1015,End-Effector Kit,2,3144,6288,0
ITEM102714,ORD100774,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM102715,ORD100774,RBX-SOF-1020,Predictive Maintenance AI,2,734,1468,0
ITEM102716,ORD100775,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM102717,ORD100775,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM102718,ORD100775,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM102719,ORD100776,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM102720,ORD100777,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM102721,ORD100777,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM102722,ORD100777,RBX-COM-1016,Safety Scanner System,4,2494,9976,0
ITEM102723,ORD100778,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM102724,ORD100778,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM102725,ORD100779,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM102726,ORD100779,RBX-COM-1016,Safety Scanner System,4,2494,9976,0
ITEM102727,ORD100780,RBX-SOF-1019,Simulation & Programming Tool,2,1719,3438,0
ITEM102728,ORD100780,RBX-SOF-1020,Predictive Maintenance AI,3,734,2202,0
ITEM102729,ORD100780,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM102730,ORD100780,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM102731,ORD100780,RBX-COM-1012,6-Axis Force Sensor,2,4577,9154,0
ITEM102732,ORD100781,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM102733,ORD100781,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM102734,ORD100781,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM102735,ORD100781,RBX-COM-1014,Vision System Pro,1,2111,2111,0
ITEM102736,ORD100781,RBX-COM-1016,Safety Scanner System,5,2494,12470,0
ITEM102737,ORD100781,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM102738,ORD100781,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM102739,ORD100781,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM102740,ORD100782,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM102741,ORD100782,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM102742,ORD100782,RBX-COM-1015,End-Effector Kit,2,3144,6288,0
ITEM102743,ORD100782,RBX-SOF-1019,Simulation & Programming Tool,2,1719,3438,0
ITEM102744,ORD100783,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM102745,ORD100783,RBX-SOF-1020,Predictive Maintenance AI,5,734,3670,0
ITEM102746,ORD100783,RBX-COM-1015,End-Effector Kit,3,3144,9432,0
ITEM102747,ORD100784,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM102748,ORD100784,RBX-COM-1013,High-Precision Gripper,1,2687,2687,0
ITEM102749,ORD100785,RBX-COM-1016,Safety Scanner System,3,2494,7482,0
ITEM102750,ORD100785,RBX-SOF-1017,RobotOS Control Suite,5,1851,9255,0
ITEM102751,ORD100785,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM102752,ORD100786,RBX-SOF-1019,Simulation & Programming Tool,4,1719,6876,0
ITEM102753,ORD100787,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM102754,ORD100787,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM102755,ORD100788,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM102756,ORD100788,RBX-SOF-1017,RobotOS Control Suite,4,1851,7404,0
ITEM102757,ORD100788,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM102758,ORD100788,RBX-COM-1013,High-Precision Gripper,4,2687,10748,0
ITEM102759,ORD100788,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM102760,ORD100788,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM102761,ORD100789,RBX-COM-1015,End-Effector Kit,3,3144,9432,0
ITEM102762,ORD100790,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM102763,ORD100790,RBX-SOF-1017,RobotOS Control Suite,4,1851,7404,0
ITEM102764,ORD100790,RBX-COM-1015,End-Effector Kit,3,3144,9432,0
ITEM102765,ORD100791,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM102766,ORD100791,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM102767,ORD100792,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM102768,ORD100792,RBX-COM-1016,Safety Scanner System,4,2494,9976,0
ITEM102769,ORD100793,RBX-COM-1015,End-Effector Kit,2,3144,6288,0
ITEM102770,ORD100793,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM102771,ORD100794,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM102772,ORD100794,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM102773,ORD100794,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM102774,ORD100794,RBX-COM-1012,6-Axis Force Sensor,4,4577,18308,0
ITEM102775,ORD100794,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM102776,ORD100795,RBX-SOF-1019,Simulation & Programming Tool,3,1719,5157,0
ITEM102777,ORD100795,RBX-SOF-1018,Fleet Management Platform,5,1872,9360,0
ITEM102778,ORD100796,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM102779,ORD100797,RBX-SOF-1019,Simulation & Programming Tool,3,1719,5157,0
ITEM102780,ORD100797,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM102781,ORD100797,RBX-COM-1012,6-Axis Force Sensor,2,4577,9154,0
ITEM102782,ORD100797,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM102783,ORD100798,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM102784,ORD100798,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM102785,ORD100798,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM102786,ORD100798,RBX-COM-1012,6-Axis Force Sensor,2,4577,9154,0
ITEM102787,ORD100798,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM102788,ORD100798,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM102789,ORD100799,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM102790,ORD100799,RBX-SOF-1018,Fleet Management Platform,3,1872,5616,0
ITEM102791,ORD100800,RBX-SOF-1020,Predictive Maintenance AI,5,734,3670,0
ITEM102792,ORD100800,RBX-COM-1015,End-Effector Kit,2,3144,6288,0
ITEM102793,ORD100800,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM102794,ORD100801,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM102795,ORD100801,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM102796,ORD100801,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM102797,ORD100801,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM102798,ORD100802,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM102799,ORD100802,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM102800,ORD100802,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM102801,ORD100802,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM102802,ORD100802,RBX-SOF-1019,Simulation & Programming Tool,5,1719,8595,0
ITEM102803,ORD100803,RBX-SOF-1019,Simulation & Programming Tool,1,1719,1719,0
ITEM102804,ORD100803,RBX-SOF-1020,Predictive Maintenance AI,3,734,2202,0
ITEM102805,ORD100804,RBX-SOF-1020,Predictive Maintenance AI,3,734,2202,0
ITEM102806,ORD100804,RBX-COM-1014,Vision System Pro,4,2111,8444,0
ITEM102807,ORD100804,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM102808,ORD100804,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM102809,ORD100804,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM102810,ORD100804,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM102811,ORD100804,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM102812,ORD100804,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM102813,ORD100805,RBX-SOF-1019,Simulation & Programming Tool,1,1719,1719,0
ITEM102814,ORD100805,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM102815,ORD100805,RBX-SOF-1018,Fleet Management Platform,4,1872,7488,0
ITEM102816,ORD100805,RBX-COM-1012,6-Axis Force Sensor,1,4577,4577,0
ITEM102817,ORD100806,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM102818,ORD100807,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM102819,ORD100807,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM102820,ORD100807,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM102821,ORD100808,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM102822,ORD100809,RBX-COM-1015,End-Effector Kit,3,3144,9432,0
ITEM102823,ORD100809,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM102824,ORD100810,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM102825,ORD100810,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM102826,ORD100810,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM102827,ORD100810,RBX-SOF-1020,Predictive Maintenance AI,5,734,3670,0
ITEM102828,ORD100810,RBX-COM-1016,Safety Scanner System,4,2494,9976,0
ITEM102829,ORD100810,RBX-COM-1015,End-Effector Kit,1,3144,3144,0
ITEM102830,ORD100810,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM102831,ORD100810,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM102832,ORD100811,RBX-COM-1016,Safety Scanner System,1,2494,2494,0
ITEM102833,ORD100812,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM102834,ORD100812,RBX-COM-1012,6-Axis Force Sensor,1,4577,4577,0
ITEM102835,ORD100813,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM102836,ORD100814,RBX-COM-1016,Safety Scanner System,4,2494,9976,0
ITEM102837,ORD100814,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM102838,ORD100814,RBX-COM-1012,6-Axis Force Sensor,5,4577,22885,0
ITEM102839,ORD100815,RBX-COM-1014,Vision System Pro,3,2111,6333,0
ITEM102840,ORD100815,RBX-COM-1013,High-Precision Gripper,4,2687,10748,0
ITEM102841,ORD100816,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM102842,ORD100816,RBX-COM-1015,End-Effector Kit,4,3144,12576,0
ITEM102843,ORD100817,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM102844,ORD100817,RBX-COM-1013,High-Precision Gripper,2,2687,5374,0
ITEM102845,ORD100817,RBX-COM-1016,Safety Scanner System,2,2494,4988,0
ITEM102846,ORD100818,RBX-SOF-1018,Fleet Management Platform,2,1872,3744,0
ITEM102847,ORD100818,RBX-COM-1012,6-Axis Force Sensor,4,4577,18308,0
ITEM102848,ORD100818,RBX-COM-1015,End-Effector Kit,5,3144,15720,0
ITEM102849,ORD100819,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM102850,ORD100820,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM102851,ORD100820,RBX-SOF-1018,Fleet Management Platform,2,1872,3744,0
ITEM102852,ORD100820,RBX-COM-1012,6-Axis Force Sensor,3,4577,13731,0
ITEM102853,ORD100820,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM102854,ORD100820,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM102855,ORD100820,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM102856,ORD100820,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM102857,ORD100821,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM102858,ORD100821,RBX-SOF-1017,RobotOS Control Suite,3,1851,5553,0
ITEM102859,ORD100822,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM102860,ORD100822,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM102861,ORD100823,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM102862,ORD100823,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM102863,ORD100823,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM102864,ORD100823,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM102865,ORD100823,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM102866,ORD100824,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM102867,ORD100824,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM102868,ORD100824,RBX-SOF-1020,Predictive Maintenance AI,4,734,2936,0
ITEM102869,ORD100825,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM102870,ORD100825,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM102871,ORD100826,RBX-COM-1014,Vision System Pro,2,2111,4222,0
ITEM102872,ORD100826,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM102873,ORD100827,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM102874,ORD100827,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM102875,ORD100827,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM102876,ORD100827,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM102877,ORD100828,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM102878,ORD100828,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM102879,ORD100828,RBX-COM-1016,Safety Scanner System,2,2494,4988,0
ITEM102880,ORD100828,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM102881,ORD100828,RBX-COM-1014,Vision System Pro,3,2111,6333,0
ITEM102882,ORD100828,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM102883,ORD100828,RBX-SOF-1017,RobotOS Control Suite,5,1851,9255,0
ITEM102884,ORD100828,RBX-COM-1015,End-Effector Kit,5,3144,15720,0
ITEM102885,ORD100829,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM102886,ORD100829,RBX-SOF-1017,RobotOS Control Suite,2,1851,3702,0
ITEM102887,ORD100829,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM102888,ORD100829,RBX-SOF-1019,Simulation & Programming Tool,5,1719,8595,0
ITEM102889,ORD100830,RBX-COM-1013,High-Precision Gripper,5,2687,13435,0
ITEM102890,ORD100831,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM102891,ORD100832,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM102892,ORD100832,RBX-COM-1014,Vision System Pro,2,2111,4222,0
ITEM102893,ORD100832,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM102894,ORD100833,RBX-SOF-1018,Fleet Management Platform,3,1872,5616,0
ITEM102895,ORD100833,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM102896,ORD100833,RBX-COM-1016,Safety Scanner System,5,2494,12470,0
ITEM102897,ORD100833,RBX-COM-1012,6-Axis Force Sensor,2,4577,9154,0
ITEM102898,ORD100834,RBX-COM-1013,High-Precision Gripper,5,2687,13435,0
ITEM102899,ORD100834,RBX-COM-1012,6-Axis Force Sensor,2,4577,9154,0
ITEM102900,ORD100834,RBX-SOF-1020,Predictive Maintenance AI,2,734,1468,0
ITEM102901,ORD100834,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM102902,ORD100834,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM102903,ORD100834,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM102904,ORD100834,RBX-COM-1015,End-Effector Kit,2,3144,6288,0
ITEM102905,ORD100835,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM102906,ORD100836,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM102907,ORD100836,RBX-SOF-1019,Simulation & Programming Tool,3,1719,5157,0
ITEM102908,ORD100836,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM102909,ORD100836,RBX-COM-1015,End-Effector Kit,3,3144,9432,0
ITEM102910,ORD100837,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM102911,ORD100837,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM102912,ORD100837,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM102913,ORD100838,RBX-SOF-1019,Simulation & Programming Tool,2,1719,3438,0
ITEM102914,ORD100838,RBX-COM-1013,High-Precision Gripper,5,2687,13435,0
ITEM102915,ORD100838,RBX-SOF-1018,Fleet Management Platform,4,1872,7488,0
ITEM102916,ORD100839,RBX-SOF-1018,Fleet Management Platform,1,1872,1872,0
ITEM102917,ORD100839,RBX-SOF-1019,Simulation & Programming Tool,3,1719,5157,0
ITEM102918,ORD100840,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM102919,ORD100840,RBX-SOF-1018,Fleet Management Platform,1,1872,1872,0
ITEM102920,ORD100841,RBX-SOF-1018,Fleet Management Platform,5,1872,9360,0
ITEM102921,ORD100841,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM102922,ORD100841,RBX-SOF-1019,Simulation & Programming Tool,5,1719,8595,0
ITEM102923,ORD100842,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM102924,ORD100842,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM102925,ORD100843,RBX-COM-1012,6-Axis Force Sensor,4,4577,18308,0
ITEM102926,ORD100843,RBX-SOF-1020,Predictive Maintenance AI,1,734,734,0
ITEM102927,ORD100844,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM102928,ORD100845,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM102929,ORD100845,RBX-COM-1012,6-Axis Force Sensor,1,4577,4577,0
ITEM102930,ORD100845,RBX-SOF-1020,Predictive Maintenance AI,3,734,2202,0
ITEM102931,ORD100846,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM102932,ORD100846,RBX-COM-1013,High-Precision Gripper,5,2687,13435,0
ITEM102933,ORD100846,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM102934,ORD100847,RBX-SOF-1019,Simulation & Programming Tool,3,1719,5157,0
ITEM102935,ORD100847,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM102936,ORD100847,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM102937,ORD100847,RBX-COM-1014,Vision System Pro,5,2111,10555,0
ITEM102938,ORD100847,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM102939,ORD100847,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM102940,ORD100848,RBX-COM-1014,Vision System Pro,5,2111,10555,0
ITEM102941,ORD100848,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM102942,ORD100849,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
